step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
877,418730,1754,0.022179676392583537,0.0,0.0,,,,,
878,419180,1756,0.02971438215141396,0.5,0.5,,,,,
879,419630,1758,0.029527749626358533,1.0,1.0,,,,,
880,420016,1760,0.03872499784018221,0.0,0.0,,,,,
881,420626,1762,0.021092442781223682,1.0,1.0,0.029067311411750778,0.5,0.5,,
882,421044,1764,0.026705740729990237,1.0,1.0,,,,,
883,421462,1766,0.0294654605129881,0.5,0.5,,,,,
884,421800,1768,0.031237714031846973,0.5,0.5,,,,,
885,422218,1770,0.032238160221156005,1.0,1.0,,,,,
886,422732,1772,0.024293602509031585,0.5,0.5,,,,,
887,423038,1774,0.03459247288515479,1.0,1.0,,,,,
888,423552,1776,0.023744500563586828,1.0,1.0,,,,,
889,423938,1778,0.03143227812748856,0.0,0.0,0.0361383963135313,0.5,0.5,,
890,424340,1780,0.02883335464788179,1.0,1.0,,,,,
891,424854,1782,0.037854612324000246,0.0,0.0,,,,,
892,425384,1784,0.023614025826945263,1.0,1.0,,,,,
893,425818,1786,0.03472536571502267,0.0,0.0,,,,,
894,426236,1788,0.027394703572962704,1.0,1.0,,,,,
895,426846,1790,0.027819146526878624,0.5,0.5,,,,,
896,427376,1792,0.021300120765756058,1.0,1.0,,,,,
897,427970,1794,0.028698432030071403,0.5,0.5,0.023445813141798867,1.0,1.0,,
898,428516,1796,0.020348520488562775,1.0,1.0,,,,,
899,429158,1798,0.02851463535712378,0.0,0.0,,,,,
900,429640,1800,0.031149981665588713,0.5,0.5,,,,,
901,430074,1802,0.03694541549843389,0.5,0.5,,,,,
902,430556,1804,0.03572707112248706,0.5,0.5,,,,,
903,430894,1806,0.029507955775417417,0.5,0.5,,,,,
904,431296,1808,0.029833519573834,1.0,1.0,,,,,
905,431874,1810,0.017778958119403495,1.0,1.0,0.02285656556452103,1.0,1.0,,
906,432404,1812,0.023358176731785123,1.0,1.0,,,,,
907,432806,1814,0.027786293888733774,1.0,1.0,,,,,
908,433624,1816,0.024517646064833733,1.0,1.0,,,,,
909,434042,1818,0.03236158823283281,0.0,0.0,,,,,
910,434412,1820,0.028892392164356767,0.5,0.5,,,,,
911,435038,1822,0.02784298851438087,0.5,0.5,,,,,
912,435376,1824,0.029589282250579434,1.0,1.0,,,,,
913,435714,1826,0.03234770522689121,0.5,0.5,0.025140101924750705,1.0,1.0,,
914,436052,1828,0.03029674540034042,0.5,0.5,,,,,
915,436406,1830,0.027483424664581188,1.0,1.0,,,,,
916,436920,1832,0.025866549676214844,1.0,1.0,,,,,
917,437306,1834,0.026067843441818086,1.0,1.0,,,,,
918,437692,1836,0.031958261665364494,0.5,0.5,,,,,
919,438094,1838,0.033069116171073255,0.5,0.5,,,,,
920,438480,1840,0.026648270921289925,1.0,1.0,,,,,
921,438962,1842,0.025395334207839067,0.5,0.5,0.04563291934876512,0.0,0.0,,
922,439380,1844,0.02881399224475165,1.0,1.0,,,,,
923,439798,1846,0.0261052236226295,1.0,1.0,,,,,
924,440200,1848,0.028485767682886222,1.0,1.0,,,,,
925,440602,1850,0.0248337769487749,1.0,1.0,,,,,
926,440988,1852,0.03925536652785126,0.5,0.5,,,,,
927,441534,1854,0.024486049750388008,1.0,1.0,,,,,
928,442128,1856,0.026395967693396218,1.0,1.0,,,,,
929,442482,1858,0.028199515420255818,0.5,0.5,0.03149795272952603,0.5,0.5,,
930,443028,1860,0.029864432746235788,0.5,0.5,,,,,
931,443430,1862,0.029128430254031265,1.0,1.0,,,,,
932,443896,1864,0.03314267217310802,0.5,0.5,,,,,
933,444186,1866,0.028293783376137884,0.5,0.5,,,,,
934,444668,1868,0.026985590237301946,0.5,0.5,,,,,
935,445118,1870,0.04015504943320642,0.0,0.0,,,,,
936,445632,1872,0.026529102280946404,0.5,0.5,,,,,
937,446082,1874,0.022222770198164394,1.0,1.0,0.03181690676616324,0.0,0.0,,
938,446548,1876,0.021021643551646086,1.0,1.0,,,,,
939,446998,1878,0.030804079004183877,0.5,0.5,,,,,
940,447400,1880,0.022308832573395918,1.0,1.0,,,,,
941,447754,1882,0.02380309103846974,1.0,1.0,,,,,
942,448524,1884,0.02446385757913788,1.0,1.0,,,,,
943,449902,1886,0.019040728738604983,1.0,1.0,,,,,
944,450272,1888,0.030705698971271927,0.5,0.5,,,,,
945,450898,1890,0.03114974957342873,0.0,0.0,0.041570457875428096,0.5,0.5,,
946,451380,1892,0.024965529532181487,0.5,0.5,,,,,
947,451830,1894,0.03500410557272906,0.5,0.5,,,,,
948,452776,1896,0.015984255052657534,1.0,1.0,,,,,
949,453178,1898,0.024916507033136436,1.0,1.0,,,,,
950,453548,1900,0.023477033665786507,1.0,1.0,,,,,
951,453934,1902,0.031850170170658505,0.5,0.5,,,,,
952,454480,1904,0.032221588972831935,0.0,0.0,,,,,
953,454930,1906,0.03341692137692657,0.0,0.0,0.029835402413201303,0.5,0.5,,
954,455268,1908,0.032554167901977224,0.5,0.5,,,,,
955,455734,1910,0.027838559508493527,1.0,1.0,,,,,
956,456104,1912,0.02522165307892188,1.0,1.0,,,,,
957,456490,1914,0.033154838112000866,0.5,0.5,,,,,
958,457692,1916,0.024213557209317026,0.5,0.5,,,,,
959,458174,1918,0.03161213918035901,0.5,0.5,,,,,
960,458544,1920,0.026238231298552815,0.5,0.5,,,,,
961,459122,1922,0.030136630311218746,0.5,0.5,0.03959120345596602,0.5,0.5,,
962,459620,1924,0.027542345805468948,0.5,0.5,,,,,
963,459990,1926,0.03265350999866274,1.0,1.0,,,,,
964,460472,1928,0.03219393730438817,0.0,0.0,,,,,
965,460858,1930,0.02689491560672422,0.5,0.5,,,,,
966,461292,1932,0.03718889590464607,0.0,0.0,,,,,
967,461678,1934,0.027859564994579766,1.0,1.0,,,,,
968,462176,1936,0.02760240743848543,0.5,0.5,,,,,
969,462578,1938,0.028947156047263705,1.0,1.0,0.02726644358130425,1.0,1.0,,
970,462948,1940,0.03611705213076556,0.0,0.0,,,,,
971,463302,1942,0.031191074197269533,0.5,0.5,,,,,
972,463704,1944,0.02877467892856675,0.5,0.5,,,,,
973,464122,1946,0.03475381323753271,0.5,0.5,,,,,
974,464652,1948,0.030064777331294725,0.5,0.5,,,,,
975,465086,1950,0.029735099903828763,0.5,0.5,,,,,
976,465712,1952,0.023210945747574232,1.0,1.0,,,,,
977,466018,1954,0.027824208364609627,0.5,0.5,0.02792824503132083,1.0,1.0,,
978,466468,1956,0.02741048077418002,1.0,1.0,,,,,
979,466886,1958,0.033234460693965254,0.5,0.5,,,,,
980,467288,1960,0.028960232679333422,0.5,0.5,,,,,
981,467946,1962,0.031879760438889834,0.5,0.5,,,,,
982,468492,1964,0.031063029059956962,0.5,0.5,,,,,
983,468926,1966,0.020352201597291206,1.0,1.0,,,,,
984,469248,1968,0.03417670612618395,0.0,0.0,,,,,
985,469554,1970,0.03245467950573488,0.5,0.5,0.03253720230997078,0.5,0.5,,
986,469988,1972,0.025693860380007986,1.0,1.0,,,,,
987,470646,1974,0.025121101982102385,0.5,0.5,,,,,
988,471096,1976,0.02467451288691856,1.0,1.0,,,,,
989,471498,1978,0.03329055352108135,1.0,1.0,,,,,
990,472508,1980,0.025048202240891698,1.0,1.0,,,,,
991,472910,1982,0.0383467577376327,0.5,0.5,,,,,
992,473184,1984,0.03102195637422162,0.5,0.5,,,,,
993,473586,1986,0.027781096096024704,1.0,1.0,0.032218510952725835,0.5,0.5,,
994,474116,1988,0.026023747012228395,0.5,0.5,,,,,
995,474502,1990,0.03830080319633832,0.0,0.0,,,,,
996,474840,1992,0.021545240130771637,1.0,1.0,,,,,
997,475258,1994,0.029615363107398904,1.0,1.0,,,,,
998,475564,1996,0.033101783858801345,0.5,0.5,,,,,
999,475918,1998,0.025494112606179023,1.0,1.0,,,,,
1000,477200,2000,0.018953775738063876,1.0,1.0,,,,,
1001,478114,2002,0.03375588120085794,0.0,0.0,0.020956860412071836,1.0,1.0,,
1002,478836,2004,0.02091686671526016,1.0,1.0,,,,,
1003,479430,2006,0.029901899176785585,0.0,0.0,,,,,
1004,480008,2008,0.038253095550301416,0.0,0.0,,,,,
1005,480442,2010,0.03545081036512935,0.0,0.0,,,,,
1006,480972,2012,0.022711455221022223,0.5,0.5,,,,,
1007,481406,2014,0.025070055583580515,0.5,0.5,,,,,
1008,481856,2016,0.030164361981172592,0.5,0.5,,,,,
1009,482290,2018,0.03313479898757241,0.5,0.5,0.037248447933401194,0.5,0.5,,
1010,482724,2020,0.02740909213603286,0.5,0.5,,,,,
1011,483142,2022,0.026526102994601106,1.0,1.0,,,,,
1012,483608,2024,0.02720936649780548,1.0,1.0,,,,,
1013,484026,2026,0.02583512034971871,1.0,1.0,,,,,
1014,484412,2028,0.02975157998712954,0.5,0.5,,,,,
1015,485374,2030,0.02429141199971309,1.0,1.0,,,,,
1016,485968,2032,0.027954037534561174,1.0,1.0,,,,,
1017,486450,2034,0.026736580194526446,1.0,1.0,0.03295065326795554,1.0,1.0,,
1018,486820,2036,0.0238860504658062,0.5,0.5,,,,,
1019,487254,2038,0.02569061039081539,0.5,0.5,,,,,
1020,487704,2040,0.027451377644783864,1.0,1.0,,,,,
1021,488250,2042,0.02520935524393922,1.0,1.0,,,,,
1022,488588,2044,0.035340485888995146,1.0,1.0,,,,,
1023,489006,2046,0.03121607557441166,0.5,0.5,,,,,
1024,489760,2048,0.021701294874012785,0.5,0.5,,,,,
1025,490130,2050,0.04260284648809118,0.0,0.0,0.025651140694899904,1.0,1.0,,
1026,490692,2052,0.029164825652630885,0.5,0.5,,,,,
1027,491238,2054,0.029227328780309963,0.5,0.5,,,,,
1028,491576,2056,0.03175247414788091,0.5,0.5,,,,,
1029,492794,2058,0.020504660610076948,0.5,0.5,,,,,
1030,493308,2060,0.030262702959312264,1.0,1.0,,,,,
1031,493742,2062,0.035891524631799794,0.5,0.5,,,,,
1032,495888,2064,0.03171836186803661,0.0,0.0,,,,,
1033,496194,2066,0.02739875794681594,1.0,1.0,0.03865760770617154,0.0,0.0,,
1034,496644,2068,0.030817852673582623,1.0,1.0,,,,,
1035,497110,2070,0.02672471655642453,0.5,0.5,,,,,
1036,497704,2072,0.023946086062243088,1.0,1.0,,,,,
1037,498314,2074,0.031025748226892053,0.0,0.0,,,,,
1038,498636,2076,0.02651909706954575,1.0,1.0,,,,,
1039,499102,2078,0.026750757646847794,1.0,1.0,,,,,
1040,499632,2080,0.02495502553521268,0.5,0.5,,,,,
1041,500834,2082,0.02369932337000646,1.0,1.0,0.02471838762642684,0.5,0.5,,
1042,501460,2084,0.025007569735474675,0.5,0.5,,,,,
1043,501926,2086,0.029404701740252767,1.0,1.0,,,,,
1044,502312,2088,0.03735102184290402,0.0,0.0,,,,,
1045,502714,2090,0.024998817641433566,1.0,1.0,,,,,
1046,503132,2092,0.03347856438976544,0.5,0.5,,,,,
1047,503566,2094,0.03039423588547396,1.0,1.0,,,,,
1048,503808,2096,0.03396585206319287,1.0,1.0,,,,,
1049,504066,2098,0.037724341548217806,0.5,0.5,0.04053670457272893,0.5,0.5,,
1050,504356,2100,0.029549841288035165,1.0,1.0,,,,,
1051,504854,2102,0.030077543361537885,0.5,0.5,,,,,
1052,505224,2104,0.027052105074914796,1.0,1.0,,,,,
1053,505562,2106,0.028954597581038497,1.0,1.0,,,,,
1054,506204,2108,0.028021098554203944,1.0,1.0,,,,,
1055,506574,2110,0.02830213831175649,1.0,1.0,,,,,
1056,507024,2112,0.02099042071033864,1.0,1.0,,,,,
1057,507442,2114,0.022784943393174287,1.0,1.0,0.022716675497886724,0.5,0.5,,
1058,508004,2116,0.020916453384493123,1.0,1.0,,,,,
1059,508486,2118,0.025956103636094966,0.5,0.5,,,,,
1060,509064,2120,0.024454800074435956,0.0,0.0,,,,,
1061,509578,2122,0.03499880764440718,0.5,0.5,,,,,
1062,509932,2124,0.038841694489583876,0.0,0.0,,,,,
1063,510574,2126,0.030142038172010756,0.5,0.5,,,,,
1064,511008,2128,0.03346513360641767,0.0,0.0,,,,,
1065,511698,2130,0.026716302702472796,1.0,1.0,0.04608670160191252,0.5,0.5,,
1066,513364,2132,0.017566607259194816,1.0,1.0,,,,,
1067,513734,2134,0.03433407063631066,1.0,1.0,,,,,
1068,514024,2136,0.03960392274747797,0.0,0.0,,,,,
1069,514506,2138,0.028454334355577277,1.0,1.0,,,,,
1070,514988,2140,0.026958586680483978,0.5,0.5,,,,,
1071,515294,2142,0.028968479483460218,1.0,1.0,,,,,
1072,515632,2144,0.03329289575184097,0.5,0.5,,,,,
1073,516210,2146,0.024106070889350423,1.0,1.0,0.024033844524546415,1.0,1.0,,
1074,516660,2148,0.036970137663059045,0.5,0.5,,,,,
1075,517046,2150,0.02802596110333752,1.0,1.0,,,,,
1076,517448,2152,0.02912717575544084,0.0,0.0,,,,,
1077,517898,2154,0.020736670354989266,1.0,1.0,,,,,
1078,518444,2156,0.027735844574904415,0.5,0.5,,,,,
1079,518750,2158,0.044480379055572776,0.5,0.5,,,,,
1080,519104,2160,0.02413876384053517,1.0,1.0,,,,,
1081,519426,2162,0.02788548801278364,0.5,0.5,0.042399586035440036,0.0,0.0,,
1082,519748,2164,0.033500785999387515,1.0,1.0,,,,,
1083,520230,2166,0.026043762717677357,0.5,0.5,,,,,
1084,521000,2168,0.02222289418187529,0.5,0.5,,,,,
1085,521354,2170,0.03168576871644312,1.0,1.0,,,,,
1086,521692,2172,0.03307669575903647,0.5,0.5,,,,,
1087,522062,2174,0.030405679953106782,1.0,1.0,,,,,
1088,522736,2176,0.03080837583574738,0.5,0.5,,,,,
1089,523586,2178,0.029357619527814197,0.5,0.5,0.02381899353857393,1.0,1.0,,
1090,524148,2180,0.03476100703056598,0.5,0.5,,,,,
1091,524454,2182,0.029332910855858874,1.0,1.0,,,,,
1092,525752,2184,0.021374590789297192,0.5,0.5,,,,,
1093,526090,2186,0.03495213772113164,0.5,0.5,,,,,
1094,526540,2188,0.023775600462767475,1.0,1.0,,,,,
1095,526862,2190,0.0234137066291114,1.0,1.0,,,,,
1096,527248,2192,0.03368657379811206,0.5,0.5,,,,,
1097,527746,2194,0.026955241508324054,1.0,1.0,0.0324919960083389,1.0,1.0,,
1098,528020,2196,0.030085550415723826,1.0,1.0,,,,,
1099,528278,2198,0.03136263997431229,1.0,1.0,,,,,
1100,528904,2200,0.03257302743331458,0.5,0.5,,,,,
1101,530090,2202,0.022441284938342285,0.0,0.0,,,,,
1102,530428,2204,0.0339862196031923,0.5,0.5,,,,,
1103,531006,2206,0.022566237612055916,0.0,0.0,,,,,
1104,531552,2208,0.026239756570566628,0.5,0.5,,,,,
1105,532146,2210,0.03132723022241297,0.5,0.5,0.033510442426447094,0.5,0.5,,
1106,533476,2212,0.023464455261903317,0.5,0.5,,,,,
1107,534022,2214,0.022220745941481254,1.0,1.0,,,,,
1108,534536,2216,0.028960202701252907,0.5,0.5,,,,,
1109,535242,2218,0.0336603297499534,0.5,0.5,,,,,
1110,535596,2220,0.022074784741336607,1.0,1.0,,,,,
1111,535982,2222,0.028342916575417876,1.0,1.0,,,,,
1112,536400,2224,0.028308185778772057,1.0,1.0,,,,,
1113,536882,2226,0.01995020172228669,1.0,1.0,0.0372422265350036,1.0,1.0,,
1114,537220,2228,0.033836003657162064,0.0,0.0,,,,,
1115,537686,2230,0.023064214045133324,0.5,0.5,,,,,
1116,538136,2232,0.03512790966411882,0.5,0.5,,,,,
1117,538442,2234,0.02162218594612664,1.0,1.0,,,,,
1118,538908,2236,0.022087350065427513,1.0,1.0,,,,,
1119,539262,2238,0.02353181678675893,1.0,1.0,,,,,
1120,539760,2240,0.029453747087127048,0.5,0.5,,,,,
1121,540050,2242,0.02196595871824684,1.0,1.0,0.02821620721730632,1.0,1.0,,
1122,540644,2244,0.025424133633585224,0.5,0.5,,,,,
1123,540950,2246,0.03144132498241178,1.0,1.0,,,,,
1124,541448,2248,0.04140186935322485,0.5,0.5,,,,,
1125,542026,2250,0.03541990195173539,0.5,0.5,,,,,
1126,542428,2252,0.03244829758214983,0.5,0.5,,,,,
1127,542878,2254,0.03353188104989321,0.0,0.0,,,,,
1128,543280,2256,0.024780182606025485,1.0,1.0,,,,,
1129,543682,2258,0.033126215216083804,1.0,1.0,0.023343913687379883,0.5,0.5,,
1130,544996,2260,0.015778707820691122,0.5,0.5,,,,,
1131,545430,2262,0.027062422598420805,1.0,1.0,,,,,
1132,545864,2264,0.02633543694429439,1.0,1.0,,,,,
1133,546650,2266,0.023553173905823465,0.5,0.5,,,,,
1134,547052,2268,0.02192910632342755,1.0,1.0,,,,,
1135,547582,2270,0.028550299873951378,0.5,0.5,,,,,
1136,547824,2272,0.048292697849569174,0.5,0.5,,,,,
1137,548274,2274,0.025192014924353186,1.0,1.0,0.02173597463428503,1.0,1.0,,
1138,548852,2276,0.02643215432322639,0.5,0.5,,,,,
1139,549046,2278,0.03360641421844169,0.5,0.5,,,,,
1140,549448,2280,0.025615574787950398,1.0,1.0,,,,,
1141,549994,2282,0.029816195127184666,0.5,0.5,,,,,
1142,550396,2284,0.031619740679792084,0.5,0.5,,,,,
1143,550862,2286,0.02958372093609843,0.5,0.5,,,,,
1144,551136,2288,0.027631177317701205,1.0,1.0,,,,,
1145,551426,2290,0.03582337910622806,0.5,0.5,0.026774001414854864,1.0,1.0,,
1146,551988,2292,0.02007209167379233,1.0,1.0,,,,,
1147,552310,2294,0.025453754536267297,0.5,0.5,,,,,
1148,552824,2296,0.025369743255183153,0.5,0.5,,,,,
1149,553242,2298,0.033680787676926935,0.5,0.5,,,,,
1150,553740,2300,0.027618870970118222,1.0,1.0,,,,,
1151,554094,2302,0.02100174433427314,1.0,1.0,,,,,
1152,554880,2304,0.024528696242512298,0.5,0.5,,,,,
1153,555298,2306,0.026720954249421294,1.0,1.0,0.029389933338089532,1.0,1.0,,
1154,555556,2308,0.03124886838864313,1.0,1.0,,,,,
1155,556262,2310,0.025710940670012825,0.5,0.5,,,,,
1156,556632,2312,0.032540678469082665,0.5,0.5,,,,,
1157,557018,2314,0.032251483490849754,0.5,0.5,,,,,
1158,557292,2316,0.03770804093765679,0.5,0.5,,,,,
1159,557742,2318,0.03550848366305672,0.5,0.5,,,,,
1160,558160,2320,0.0302242185751101,1.0,1.0,,,,,
1161,558594,2322,0.02740468770168297,1.0,1.0,0.0293704346548778,1.0,1.0,,
1162,558932,2324,0.033702363751912615,0.0,0.0,,,,,
1163,559254,2326,0.045458234993227965,0.0,0.0,,,,,
1164,559784,2328,0.023387048759539706,1.0,1.0,,,,,
1165,560138,2330,0.034444236823542265,1.0,1.0,,,,,
1166,560556,2332,0.03474512795103247,0.5,0.5,,,,,
1167,561054,2334,0.028609747889661766,0.5,0.5,,,,,
1168,561376,2336,0.03177966409294368,1.0,1.0,,,,,
1169,561666,2338,0.0370310994891012,0.5,0.5,0.02702282015204052,1.0,1.0,,
1170,562036,2340,0.02786484936250496,1.0,1.0,,,,,
1171,562694,2342,0.025705193112764344,1.0,1.0,,,,,
1172,562920,2344,0.04171476010335806,0.5,0.5,,,,,
1173,563306,2346,0.0319615323561599,0.5,0.5,,,,,
1174,563724,2348,0.03199965261531711,1.0,1.0,,,,,
1175,564110,2350,0.034641718524635504,0.5,0.5,,,,,
1176,564672,2352,0.022910181317369542,0.5,0.5,,,,,
1177,565122,2354,0.025838144848467307,1.0,1.0,0.019983429988473907,1.0,1.0,,
1178,565460,2356,0.03143289895557137,0.5,0.5,,,,,
1179,565734,2358,0.03349714652288266,0.5,0.5,,,,,
1180,566056,2360,0.03499611464093596,0.0,0.0,,,,,
1181,566698,2362,0.030652614721225803,0.5,0.5,,,,,
1182,567148,2364,0.02558398639149995,1.0,1.0,,,,,
1183,567438,2366,0.030885688942919137,0.5,0.5,,,,,
1184,567728,2368,0.031784718071833896,0.5,0.5,,,,,
1185,568242,2370,0.026627014886336585,0.5,0.5,0.029873497486733566,0.5,0.5,,
1186,568740,2372,0.026586606159346868,1.0,1.0,,,,0.6632996797561646,0.6179848256969611
1187,569046,2374,0.030923096588521017,0.5,0.5,,,,,
1188,569752,2376,0.029781680263264533,0.5,0.5,,,,,
1189,570122,2378,0.02134929925746094,1.0,1.0,,,,,
1190,570444,2380,0.02810922408274928,1.0,1.0,,,,,
1191,570798,2382,0.03390116014230278,0.5,0.5,,,,,
1192,571136,2384,0.026975569282371475,1.0,1.0,,,,,
1193,571570,2386,0.02093179154706175,1.0,1.0,0.02015175616634532,1.0,1.0,,
1194,572116,2388,0.028137403614360956,1.0,1.0,,,,,
1195,572566,2390,0.019873970269314405,1.0,1.0,,,,,
1196,573352,2392,0.02152487376825979,0.5,0.5,,,,,
1197,574010,2394,0.02723569265451238,1.0,1.0,,,,,
1198,574636,2396,0.02331186215015712,0.5,0.5,,,,,
1199,575102,2398,0.03162511672724451,0.5,0.5,,,,,
1200,575520,2400,0.031334644479035424,0.0,0.0,,,,,
1201,575922,2402,0.02229448471874093,1.0,1.0,0.026231988268632923,1.0,1.0,,
1202,576340,2404,0.023030113775949195,1.0,1.0,,,,,
1203,576790,2406,0.0281529111027008,1.0,1.0,,,,,
1204,577176,2408,0.033973886788319675,0.5,0.5,,,,,
1205,577498,2410,0.029994425821442523,1.0,1.0,,,,,
1206,578124,2412,0.027467111670431362,0.5,0.5,,,,,
1207,578510,2414,0.021630418947181058,1.0,1.0,,,,,
1208,579024,2416,0.0188333944737758,1.0,1.0,,,,,
1209,579490,2418,0.02679214540111357,0.5,0.5,0.023975568670951165,1.0,1.0,,
1210,580004,2420,0.027975825219822066,1.0,1.0,,,,,
1211,580486,2422,0.024142146973533275,1.0,1.0,,,,,
1212,580936,2424,0.026391483553561638,1.0,1.0,,,,,
1213,581290,2426,0.020420392619808412,1.0,1.0,,,,,
1214,581772,2428,0.020557251177985413,1.0,1.0,,,,,
1215,582078,2430,0.03618866632616741,0.5,0.5,,,,,
1216,582320,2432,0.03260145327565169,1.0,1.0,,,,,
1217,582626,2434,0.03100950700215316,0.5,0.5,0.03421758425800651,1.0,1.0,,
1218,583028,2436,0.02584398807435855,1.0,1.0,,,,,
1219,583526,2438,0.024801514919171815,1.0,1.0,,,,,
1220,583912,2440,0.026308959392511797,1.0,1.0,,,,,
1221,584218,2442,0.03138834871565881,0.0,0.0,,,,,
1222,584652,2444,0.02813268087310108,1.0,1.0,,,,,
1223,585246,2446,0.020932115845940596,1.0,1.0,,,,,
1224,585648,2448,0.029583769451736953,1.0,1.0,,,,,
1225,586178,2450,0.02762477227248369,1.0,1.0,0.0353773226463511,0.5,0.5,,
1226,586564,2452,0.025293408957236353,1.0,1.0,,,,,
1227,587062,2454,0.025033066003549813,0.5,0.5,,,,,
1228,588040,2456,0.02111814514560063,1.0,1.0,,,,,
1229,588394,2458,0.026734743030001274,1.0,1.0,,,,,
1230,588876,2460,0.023979909305935514,0.5,0.5,,,,,
1231,589182,2462,0.02508135730061775,1.0,1.0,,,,,
1232,589552,2464,0.031907816997462875,0.5,0.5,,,,,
1233,589938,2466,0.023596369436946815,1.0,1.0,0.04473565432474382,0.0,0.0,,
1234,590484,2468,0.02663048724515835,1.0,1.0,,,,,
1235,590838,2470,0.03426158383621385,0.5,0.5,,,,,
1236,591224,2472,0.036278409829841395,0.0,0.0,,,,,
1237,591546,2474,0.03278961135823101,0.5,0.5,,,,,
1238,592092,2476,0.021323742650535396,0.5,0.5,,,,,
1239,592542,2478,0.03159289952334315,1.0,1.0,,,,,
1240,592992,2480,0.022600790498041395,1.0,1.0,,,,,
1241,593410,2482,0.027018389387329148,1.0,1.0,0.030675118640041056,0.0,0.0,,
1242,593876,2484,0.0395811182459666,0.5,0.5,,,,,
1243,594086,2486,0.030534044771419966,0.5,0.5,,,,,
1244,594536,2488,0.0298670090339447,0.5,0.5,,,,,
1245,595130,2490,0.02632676397283757,1.0,1.0,,,,,
1246,595724,2492,0.027489181947701308,0.0,0.0,,,,,
1247,596142,2494,0.02584102061312059,1.0,1.0,,,,,
1248,596624,2496,0.02908428513860645,1.0,1.0,,,,,
1249,597090,2498,0.02590345522650844,1.0,1.0,0.024704959414972395,1.0,1.0,,
1250,597508,2500,0.02467473691637294,1.0,1.0,,,,,
1251,597926,2502,0.02577320080512384,1.0,1.0,,,,,
1252,598312,2504,0.026797845203584914,1.0,1.0,,,,,
1253,598874,2506,0.024872458984717398,0.0,0.0,,,,,
1254,599356,2508,0.02775194844145889,0.5,0.5,,,,,
1255,599918,2510,0.02396504274523405,1.0,1.0,,,,,
1256,600432,2512,0.026002788491702518,1.0,1.0,,,,,
1257,600786,2514,0.023725858409434707,1.0,1.0,0.04230116061102511,0.0,0.0,,
1258,601204,2516,0.027834431423055046,1.0,1.0,,,,,
1259,601542,2518,0.0288099345959944,1.0,1.0,,,,,
1260,602056,2520,0.026511972162644924,1.0,1.0,,,,,
1261,602538,2522,0.025091368605193565,1.0,1.0,,,,,
1262,603100,2524,0.020861445613368883,1.0,1.0,,,,,
1263,603390,2526,0.03348213027401723,0.5,0.5,,,,,
1264,603712,2528,0.034709993401360405,0.5,0.5,,,,,
1265,604258,2530,0.026872059930392427,1.0,1.0,0.03433043697822042,0.0,0.0,,
1266,604692,2532,0.025108827302322393,1.0,1.0,,,,,
1267,605126,2534,0.022122847487050793,1.0,1.0,,,,,
1268,605416,2536,0.029907267044106147,1.0,1.0,,,,,
1269,605818,2538,0.02203066746890272,1.0,1.0,,,,,
1270,606140,2540,0.022020608494616685,1.0,1.0,,,,,
1271,606430,2542,0.0368416267430924,0.5,0.5,,,,,
1272,606992,2544,0.02636819987208894,1.0,1.0,,,,,
1273,607522,2546,0.0264389211339296,0.5,0.5,0.039287553503252706,0.5,0.5,,
1274,607940,2548,0.02903082944349762,1.0,1.0,,,,,
1275,608390,2550,0.029920506534118818,1.0,1.0,,,,,
1276,608824,2552,0.03898803568494747,0.0,0.0,,,,,
1277,609226,2554,0.026742889493837723,1.0,1.0,,,,,
1278,609996,2556,0.02179525635838549,1.0,1.0,,,,,
1279,610542,2558,0.024427989816886243,0.5,0.5,,,,,
1280,610992,2560,0.028139072376561675,1.0,1.0,,,,,
1281,611346,2562,0.022093924321531778,1.0,1.0,0.03060674840749915,0.5,0.5,,
1282,611812,2564,0.027727411859507275,1.0,1.0,,,,,
1283,612214,2566,0.02685881177082247,1.0,1.0,,,,,
1284,612632,2568,0.03140514171261062,0.5,0.5,,,,,
1285,613066,2570,0.03389464272579803,0.5,0.5,,,,,
1286,613340,2572,0.02955388355055568,0.5,0.5,,,,,
1287,613934,2574,0.026411145773678885,0.5,0.5,,,,,
1288,614400,2576,0.024480169546341135,1.0,1.0,,,,,
1289,614674,2578,0.035695422672391244,0.0,0.0,0.03939425195913016,0.5,0.5,,
1290,615076,2580,0.025813943732389818,1.0,1.0,,,,,
1291,615494,2582,0.026864089613834498,1.0,1.0,,,,,
1292,615896,2584,0.02457512272301883,1.0,1.0,,,,,
1293,616234,2586,0.03119438947316017,0.5,0.5,,,,,
1294,616780,2588,0.02289431313724596,1.0,1.0,,,,,
1295,617278,2590,0.0246450590905567,0.5,0.5,,,,,
1296,617600,2592,0.025052395301560403,0.5,0.5,,,,,
1297,618146,2594,0.026201264389873736,0.5,0.5,0.03308359785384164,1.0,1.0,,
1298,618564,2596,0.024290119871690805,1.0,1.0,,,,,
1299,619062,2598,0.02366927789519709,0.5,0.5,,,,,
1300,619656,2600,0.024137944088039837,1.0,1.0,,,,,
1301,620266,2602,0.02215921718688797,1.0,1.0,,,,,
1302,620636,2604,0.02935090870363598,0.5,0.5,,,,,
1303,621134,2606,0.024775189676651158,0.5,0.5,,,,,
1304,621648,2608,0.02202160439462773,1.0,1.0,,,,,
